Time,Entity2,Entity2,Entity2,Entity2,Entity2,Entity2,Entity1,Entity1,Entity1,Entity1,Entity1,Entity1,Entity0,Entity0,Entity0,Entity0,Entity0,Entity0,Entity4,Entity4,Entity4,Entity4,Entity4,Entity4,Entity3,Entity3,Entity3,Entity3,Entity3,Entity3
43.29991,-5530.764,108237.93,-7421.5425,7.02319,9.275305,-3.3365939,-1547.0432,77286.836,-166.44543,5.5465965,1.3764346,-0.069786884,9448.869,-110391.59,156.12411,-6.2970433,-17.774223,0.0753727,20502.787,-215448.75,-5397.4424,-11.853376,-39.193935,-2.4180093,-27885.867,293566.44,-1401.4149,16.144352,53.292263,-0.62794495
43.39991,-5226.2915,108625.53,-7557.3696,7.0050063,8.587197,-2.921465,-1309.0688,77334.85,-169.27284,5.4177837,0.8386126,-0.060482718,9171.945,-111149.48,159.20627,-6.461873,-17.148378,0.06663357,19979.105,-217124.23,-5495.8525,-12.2746105,-38.010418,-2.1161103,-27172.66,295844.53,-1426.9718,16.71573,51.68042,-0.5495584
43.49991,-4922.2773,108984.11,-7675.2734,6.9698772,7.900125,-2.4983308,-1076.4415,77359.84,-171.6983,5.2756014,0.31287467,-0.051011182,8887.543,-111881.5,161.91135,-6.6114902,-16.505629,0.057713524,19436.514,-218751.16,-5581.228,-12.667195,-36.784157,-1.8084099,-26433.803,298056.47,-1449.1443,17.248089,50.010597,-0.4696653
43.599907,-4619.4653,109313.62,-7774.843,6.9177723,7.2157717,-2.0681689,-849.7653,77362.26,-173.71315,5.120304,-0.19941324,-0.041394237,8596.304,-112586.836,164.23016,-6.7454243,-15.847427,0.04863309,18876.201,-220327.47,-5653.27,-13.029977,-35.517857,-1.495619,-25670.91,300199.53,-1467.855,17.73986,48.286465,-0.3884502
43.699905,-4318.607,109614.06,-7855.7075,6.848703,6.5358324,-1.6319847,-629.63715,77342.61,-175.30959,4.952183,-0.69690275,-0.031654455,8298.895,-113264.72,166.15437,-6.863239,-15.1752825,0.039413422,18299.422,-221851.23,-5711.711,-13.361859,-34.21434,-1.1784694,-24885.691,302271.03,-1483.034,18.18956,46.51188,-0.30610308
43.799904,-4020.4568,109885.55,-7917.539,6.762721,5.862013,-1.1908108,-416.6442,77301.48,-176.4808,4.7715616,-1.178267,-0.021814965,7996.006,-113914.445,167.6765,-6.964533,-14.490752,0.030076254,17707.484,-223320.64,-5756.312,-13.661815,-32.87656,-0.85771155,-24079.934,304268.5,-1494.6199,18.59579,44.690857,-0.22281882
43.899902,-3725.7698,110128.234,-7960.0537,6.6599236,5.1960206,-0.74570394,-211.3621,77239.5,-177.22098,4.578802,-1.6422045,-0.0118994145,7688.3477,-114535.36,168.79004,-7.048942,-13.7954445,0.020643871,17101.746,-224733.95,-5786.8687,-13.928879,-31.50759,-0.5341142,-23255.475,306189.66,-1502.559,18.957247,42.827587,-0.13879699
43.9999,-3435.3025,110342.375,-7983.014,6.54045,4.539564,-0.29774314,-14.353729,77157.37,-177.52533,4.3742995,-2.0874434,-0.0019319216,7376.653,-115126.89,169.48941,-7.1161413,-13.091013,0.011139056,16483.617,-226089.64,-5803.2085,-14.162164,-30.110619,-0.20846167,-22414.244,308032.34,-1506.8066,19.272724,40.926403,-0.054241247
44.0999,-3149.808,110528.29,-7986.229,6.404485,3.894347,0.15197322,173.83273,77055.85,-177.3901,4.158485,-2.512745,0.008062997,7061.67,-115688.53,169.77003,-7.1658454,-12.379152,0.0015850319,15854.556,-227386.25,-5805.194,-14.360856,-28.68894,0.11844729,-21558.22,309794.66,-1507.3271,19.541122,38.9918,0.030641
44.199898,-2870.0369,110686.39,-7969.5557,6.2522573,3.2620633,0.60232985,352.66525,76935.77,-176.81267,3.9318216,-2.9169064,0.018060474,6744.1685,-116219.85,169.62834,-7.19781,-11.661598,-0.007994587,15216.066,-228622.45,-5792.721,-14.524221,-27.245949,0.44580182,-20689.457,311474.78,-1504.0936,19.76145,37.02839,0.11563923
44.299896,-2596.7317,110817.16,-7932.9004,6.0840387,2.6443932,1.0521972,521.6298,76798.01,-175.79143,3.694806,-3.2987661,0.028035354,6424.929,-116720.48,169.06184,-7.211834,-10.940117,-0.017575853,14569.688,-229797.14,-5765.7236,-14.651609,-25.785133,0.7727807,-19810.049,313071.2,-1497.0887,19.93282,35.040924,0.20054021
44.399895,-2330.6277,110921.15,-7876.22,5.9001455,2.0429983,1.5004342,680.2322,76643.5,-174.32597,3.4479678,-3.6572075,0.037962254,6104.748,-117190.15,168.06906,-7.20776,-10.216507,-0.027134545,13917.005,-230909.3,-5724.1714,-14.742453,-24.310068,1.0985544,-18922.146,314582.47,-1486.3046,20.054466,33.034267,0.28512853
44.499893,-2072.45,110999.0,-7799.523,5.7009397,1.4595163,1.9458908,827.99915,76473.234,-172.41702,3.1918674,-3.991161,0.04781563,5784.4316,-117628.664,166.64964,-7.1854753,-9.492593,-0.03664623,13259.631,-231958.05,-5668.0713,-14.796273,-22.824404,1.422287,-18027.95,316007.53,-1471.7429,20.125748,31.013384,0.3691872
44.59989,-1822.9102,111051.44,-7702.87,5.4868264,0.8955572,2.3874118,964.48047,76288.25,-170.06644,2.9270957,-4.299609,0.057569843,5464.7964,-118035.91,164.80432,-7.144915,-8.770219,-0.04608631,12599.212,-232942.75,-5597.4673,-14.812683,-21.33186,1.7431388,-17129.695,317345.47,-1453.4155,20.14614,28.983337,0.45249814
44.69989,-1582.707,111079.25,-7586.374,5.258253,0.35269856,2.823839,1089.2501,76089.65,-167.27727,2.6542728,-4.5815887,0.06719922,5146.6665,-118411.84,162.53496,-7.086059,-8.051248,-0.055430118,11937.42,-233862.84,-5512.4434,-14.791388,-19.836214,2.060268,-16229.662,318595.56,-1431.3438,20.115246,26.949268,0.5348427
44.79989,-1352.5216,111083.305,-7450.201,5.015711,-0.16752014,3.2540143,1201.908,75878.586,-164.05373,2.3740466,-4.836196,0.076678135,4830.8716,-118756.516,159.84451,-7.008936,-7.3375525,-0.06465294,11275.951,-234717.98,-5413.121,-14.732187,-18.341297,2.372833,-15330.154,319757.28,-1405.5593,20.032799,24.916384,0.61600256
44.899887,-1133.0162,111064.555,-7294.572,4.7597337,-0.66360176,3.6767833,1302.0814,75656.25,-160.40125,2.0870922,-5.062588,0.08598106,4518.243,-119070.08,156.73715,-6.913622,-6.631014,-0.07373012,10616.518,-235508.02,-5299.661,-14.634981,-16.850979,2.679995,-14433.502,320830.47,-1376.104,19.898668,22.889952,0.6957598
44.999886,-924.8327,111024.0,-7119.76,4.490896,-1.1340964,4.0909986,1389.4268,75423.88,-156.32643,1.7941098,-5.2599893,0.09508266,4209.6147,-119352.734,153.21814,-6.8002434,-5.9335155,-0.08263711,9960.845,-236232.9,-5172.2637,-14.499767,-15.369161,2.98092,-13542.051,321815.12,-1343.0297,19.712856,20.875277,0.7738978
45.099884,-728.58954,110962.74,-6926.0923,4.209813,-1.5776057,4.4955225,1463.6305,75182.76,-151.83711,1.4958234,-5.42769,0.10395785,3905.8184,-119604.805,149.2939,-6.668975,-5.246937,-0.091349535,9310.67,-236892.86,-5031.1675,-14.326645,-13.899766,3.2747815,-12658.163,322711.44,-1306.3984,19.475502,18.877693,0.850202
45.199883,-544.8809,110881.93,-6713.951,3.91714,-1.9927871,4.8892307,1524.4104,74934.2,-146.94226,1.192979,-5.565053,0.11258186,3607.6821,-119826.69,144.97202,-6.520041,-4.5731497,-0.09984327,8667.732,-237488.2,-4876.651,-14.115813,-12.446727,3.5607622,-11784.205,323519.97,-1266.2825,19.186882,16.90255,0.92446023
45.29988,-374.27362,110782.805,-6483.772,3.613569,-2.3783596,5.2710147,1571.5172,74679.58,-141.65207,0.88634354,-5.671514,0.120930314,3316.0286,-120018.86,140.2612,-6.353716,-3.9140127,-0.108094506,8033.7715,-238019.48,-4709.0317,-13.867578,-11.013976,3.838057,-10922.542,324241.44,-1222.7642,18.847414,14.955193,0.9964634
45.39988,-217.30547,110666.65,-6236.0435,3.2998307,-2.7331076,5.6397867,1604.7356,74420.27,-135.97789,0.5767021,-5.7465873,0.12897934,3031.6716,-120181.89,135.17134,-6.1703243,-3.2713652,-0.11607982,7410.524,-238487.42,-4528.6655,-13.582345,-9.605434,4.1058755,-10075.534,324876.8,-1175.9359,18.457659,13.040954,1.0660063
45.499878,-74.48346,110534.82,-5971.306,2.9766903,-3.0558853,5.994481,1623.8854,74157.695,-129.93225,0.26485676,-5.7898655,0.13670558,2755.414,-120316.46,129.71342,-5.970239,-2.6470222,-0.123776264,6799.7144,-238892.94,-4335.947,-13.260628,-8.225002,4.3634443,-9245.526,325427.34,-1125.9001,18.018318,11.165133,1.132888
45.599876,53.717846,110388.734,-5690.154,2.6449473,-3.3456204,6.334059,1628.8223,73893.305,-123.52879,-0.048375666,-5.801023,0.14408627,2488.046,-120423.305,123.899574,-5.7538843,-2.0427697,-0.13116139,6203.0522,-239237.11,-4131.3076,-12.903042,-6.876546,4.610008,-8434.843,325894.5,-1072.769,17.530237,9.332988,1.1969124
45.699875,166.85872,110229.86,-5393.2314,2.3054333,-3.6013188,6.6575117,1619.439,73628.56,-116.78232,-0.36216554,-5.779817,0.1510994,2230.3413,-120503.26,117.743004,-5.521731,-1.4603579,-0.13821338,5622.2295,-239521.23,-3915.217,-12.510306,-5.5638876,4.8448343,-7645.781,326280.03,-1016.6644,16.994396,7.5497103,1.2578895
45.799873,264.53586,110059.73,-5081.2334,1.9590101,-3.8220692,6.9638634,1595.6671,73364.95,-109.70871,-0.67567265,-5.726093,0.15772368,1983.0577,-120557.25,111.25802,-5.274299,-0.9014972,-0.14491108,5058.913,-239746.75,-3688.181,-12.083249,-4.2907925,5.0672145,-6880.6074,326585.97,-957.7177,16.411926,5.820419,1.3156351
45.89987,346.38394,109879.91,-4754.9033,1.6065681,-4.0070457,7.2521734,1557.4763,73103.984,-102.32492,-0.9880484,-5.6397815,0.16393867,1746.9316,-120586.27,104.45998,-5.012158,-0.36785156,-0.15123406,4514.7393,-239915.28,-3450.7407,-11.622797,-3.0609593,5.276466,-6141.546,326814.56,-896.06934,15.784094,4.150139,1.369972
45.99987,412.0772,109692.02,-4415.032,1.2490239,-4.1555123,7.5215425,1504.8755,72847.164,-94.64896,-1.2984378,-5.5209036,0.16972484,1522.6759,-120591.42,97.36527,-4.735922,0.13896638,-0.15716273,3991.3088,-240028.69,-3203.4727,-11.12998,-1.8780069,5.471935,-5430.771,326968.28,-831.8689,15.112303,2.543787,1.4207306
46.09987,461.33078,109497.75,-4062.4578,0.88731825,-4.266825,7.771112,1437.9135,72596.016,-86.69981,-1.6059825,-5.36957,0.17506358,1310.9796,-120573.875,89.99129,-4.446251,0.61739993,-0.16267835,3490.1843,-240088.95,-2946.9856,-10.605929,-0.74546564,5.652999,-4750.405,327049.84,-765.27454,14.398096,1.006159,1.4677491
46.199867,493.90277,109298.78,-3698.0615,0.5224135,-4.3404374,8.000071,1356.6802,72352.06,-78.49744,-1.9098225,-5.185982,0.17993739,1112.504,-120534.875,82.35638,-4.14385,1.065955,-0.16776311,3012.8826,-240098.25,-2681.9214,-10.051874,0.333237,5.8190684,-4102.5073,327062.22,-696.4529,13.643152,-0.4580902,1.5108744
46.299866,509.59506,109096.85,-3322.768,0.15529156,-4.3759017,8.207655,1261.3057,72116.82,-70.062744,-2.2090986,-4.9704356,0.18432985,927.8803,-120475.73,74.47981,-3.829467,1.4832047,-0.17240028,2560.8696,-240058.94,-2408.9526,-9.469143,1.3547866,5.969589,-3489.07,327008.62,-625.5785,12.84928,-1.8444593,1.5499626
46.399864,508.25473,108893.734,-2937.542,-0.2130489,-4.372873,8.393153,1151.9612,71891.81,-61.4175,-2.5029554,-4.723317,0.1882257,757.70795,-120397.85,66.381775,-3.503892,1.8677943,-0.17657413,2135.557,-239973.53,-2128.7808,-8.859157,2.3159933,6.104046,-2912.0093,326892.44,-552.8337,12.018417,-3.148617,1.5848799
46.499863,489.77515,108691.23,-2543.387,-0.581595,-4.331109,8.555908,1028.8594,71678.54,-52.58429,-2.7905436,-4.4451075,0.19161096,602.5521,-120302.7,58.083267,-3.1679544,2.2184463,-0.18027008,1738.2963,-239844.7,-1842.1361,-8.22343,3.213802,6.221961,-2373.1597,326717.38,-478.4079,11.152626,-4.366417,1.6155022
46.59986,454.0966,108491.13,-2141.3418,-0.94932234,-4.2504754,8.695319,892.2537,71478.48,-43.586483,-3.0710218,-4.136379,0.19447286,462.94214,-120191.83,49.60608,-2.822522,2.5339646,-0.18347475,1370.3754,-239675.3,-1549.7742,-7.563564,4.0453033,6.3229,-1874.2692,326487.25,-402.49738,10.25409,-5.493909,1.6417167
46.69986,401.20782,108295.27,-1732.4791,-1.315198,-4.1309466,8.810846,742.43884,71293.1,-34.448166,-3.3435605,-3.797797,0.19680004,339.3685,-120066.83,40.972755,-2.4684992,2.813241,-0.18617603,1033.0117,-239468.3,-1252.4753,-6.8812475,4.807745,6.40647,-1416.9902,326206.2,-325.30472,9.32511,-6.5273595,1.6634215
46.79986,331.14655,108105.5,-1317.903,-1.6781828,-3.972608,8.902011,579.75024,71123.86,-25.194084,-3.6073432,-3.430121,0.19858253,232.2813,-119929.35,32.206524,-2.1068246,3.055258,-0.18836309,727.3491,-239226.84,-951.04224,-6.178252,5.4985423,6.472325,-1002.87384,325878.44,-247.03833,8.368098,-7.463262,1.6805267
46.899857,243.99992,107923.66,-898.745,-2.0372353,-3.7756567,8.968401,404.56378,70972.164,-15.84958,-3.8615706,-3.0341997,0.1998118,142.08824,-119781.125,23.331238,-1.738468,3.2590942,-0.19002646,454.45267,-238954.2,-646.298,-5.4564266,6.1152883,6.5201654,-633.3647,325508.44,-167.91193,7.3855705,-8.298352,1.6929547
46.999855,139.9048,107751.58,-476.16235,-2.3913136,-3.5404017,9.009667,217.29501,70839.41,-6.4405193,-4.1054616,-2.6109724,0.20048082,69.153305,-119623.92,14.371322,-1.3644296,3.4239273,-0.19115807,215.30553,-238653.78,-339.08392,-4.717692,6.655761,6.549741,-309.7955,325100.8,-88.14394,6.380144,-9.029619,1.70064
47.099854,19.048668,107591.11,-51.33438,-2.7393794,-3.267267,9.025533,18.399017,70726.92,3.0067606,-4.3382564,-2.1614673,0.2005841,13.79417,-119459.55,5.3517036,-0.98573625,3.549039,-0.1917513,10.80341,-238329.1,-30.257538,-3.9640405,7.1179357,6.5608497,-33.379997,324660.34,-7.957039,5.354531,-9.654319,1.7035304
47.199852,-118.330444,107444.086,374.54047,-3.080401,-2.9567902,9.015791,-191.63068,70636.016,12.465536,-4.55922,-1.6868002,0.20011774,-23.718956,-119289.87,-3.7022486,-0.60343915,3.6338186,-0.19180101,-158.24881,-237983.78,279.3098,-3.1975288,7.499994,6.553343,194.79192,324192.06,72.42254,4.3115296,-10.169988,1.7015873
47.29985,-271.94397,107312.305,800.24817,-3.4133556,-2.6096234,8.980305,-412.26288,70567.94,21.908768,-4.7676435,-1.1881714,0.19907944,-43.164894,-119116.79,-12.764802,-0.21861124,3.6777663,-0.19130361,-291.14078,-237621.6,588.7355,-2.420272,7.8003297,6.527123,373.75885,323701.0,152.76562,3.2540202,-10.574452,1.6947854
47.39985,-441.4529,107197.55,1224.5621,-3.7372339,-2.2265332,8.919015,-642.9299,70523.89,31.309172,-4.962847,-0.6668639,0.19746855,-44.37285,-118942.234,-21.809923,0.16765578,3.6804962,-0.19025704,-387.26016,-237246.38,897.1279,-1.6344395,8.017559,6.4821467,502.69305,323192.4,232.8407,2.184954,-10.865844,1.6831132
47.499847,-626.46844,107101.586,1646.2471,-4.0510416,-1.8083982,8.831933,-883.0288,70505.02,40.639305,-5.144183,-0.12424034,0.1952861,-27.223297,-118768.17,-30.811356,0.55425453,3.6417382,-0.18866085,-446.0952,-236862.03,1203.5891,-0.84224766,8.150526,6.418424,580.90344,322671.66,312.4146,1.1073476,-11.0426,1.6665736
47.599846,-826.5512,107026.13,2064.0623,-4.3538046,-1.3562112,8.71915,-1131.9221,70512.42,49.87164,-5.3110366,0.43825865,0.1925348,8.349786,-118596.57,-39.742695,0.9400649,3.5613432,-0.18651618,-467.23987,-236472.6,1507.2173,-0.045956373,8.198313,6.336023,607.84296,322144.1,391.2532,0.024275422,-11.103483,1.645184
47.699844,-1041.2137,106972.9,2476.7651,-4.64457,-0.8710736,8.58083,-1388.9402,70547.12,58.978645,-5.46283,1.0191197,0.18921907,62.359802,-118429.44,-48.57746,1.3239574,3.4392805,-0.18382582,-450.39294,-236082.1,1807.1094,0.75213957,8.160239,6.235064,583.10724,321615.34,469.122,-1.0611404,-11.047581,1.6189759
47.799843,-1269.9194,106943.5,2883.116,-4.9224114,-0.35419852,8.417218,-1653.382,70610.055,67.93288,-5.5990243,1.6167581,0.18534507,134.76447,-118268.78,-57.28919,1.7047963,3.275646,-0.18059422,-395.36523,-235694.66,2102.364,1.5497155,8.035876,6.1157265,506.44418,321090.97,545.787,-2.1457376,-10.874322,1.5879954
47.89984,-1512.0846,106939.53,3281.8804,-5.1864305,0.19309446,8.228636,-1924.517,70702.125,76.707054,-5.719121,2.229523,0.18092066,225.46667,-118116.63,-65.8515,2.081443,3.070659,-0.17682746,-302.07834,-235314.44,2392.0845,2.344424,7.8250475,5.9782453,377.7526,320576.56,621.01526,-3.2263236,-10.583478,1.5523039
47.99984,-1767.0791,106962.52,3671.8335,-5.4357615,0.76938164,8.015484,-2201.587,70824.12,85.274155,-5.8226643,2.855701,0.17595546,334.31393,-117974.984,-74.23819,2.4527595,2.8246644,-0.17253329,-170.56667,-234945.64,2675.3809,3.1339016,7.527831,5.822912,197.08464,320077.9,694.5758,-4.2996836,-10.175168,1.5119771
48.09984,-2034.2273,107013.95,4051.765,-5.669574,1.3731366,7.778239,-2483.8079,70976.77,93.60748,-5.9092436,3.4935203,0.17046076,461.09723,-117845.85,-82.423294,2.8176122,2.538134,-0.16772112,-0.98057365,-234592.42,2951.373,3.915776,7.1445665,5.6500754,-35.34976,319600.66,766.2402,-5.3625913,-9.649866,1.4671054
48.199837,-2312.8103,107095.22,4420.481,-5.887074,2.0027347,7.5174565,-2770.372,71160.734,101.68079,-5.978495,4.1411557,0.16444963,605.5514,-117731.234,-90.3812,3.1748748,2.2116675,-0.16240206,206.41321,-234259.02,3219.1943,4.687673,6.6758566,5.46014,-319.18237,319150.53,835.7832,-6.4118185,-9.008404,1.4177939
48.299835,-2602.0671,107207.65,4776.81,-6.087511,2.6564555,7.233769,-3060.4504,71376.56,109.46834,-6.0301046,4.796734,0.15793681,767.35504,-117633.09,-98.086716,3.5234325,1.8459911,-0.15658882,451.23077,-233949.61,3477.994,5.447224,6.122569,5.2535677,-653.88556,318733.25,902.9839,-7.444145,-8.251974,1.3641621
48.399834,-2901.1963,107352.49,5119.606,-6.2701774,3.3324885,6.927885,-3353.1948,71624.72,116.94496,-6.063806,5.458337,0.15093869,946.131,-117553.38,-105.51515,3.8621855,1.4419574,-0.15029578,732.9712,-233668.38,3726.9385,6.192073,5.485836,5.0308733,-1038.7728,318354.44,967.62604,-8.456368,-7.3821287,1.3063442
48.499832,-3209.359,107530.94,5447.7524,-6.4344125,4.0289354,6.6005883,-3647.7402,71905.586,124.08623,-6.0793877,6.1240087,0.14347336,1141.4459,-117494.01,-112.64241,4.1900525,1.0005459,-0.1435389,1051.0144,-233419.42,3965.2173,6.9198847,4.7670584,4.7926283,-1472.9955,318019.75,1029.499,-9.445314,-6.400786,1.2444882
48.59983,-3525.6782,107744.055,5760.166,-6.579604,4.7438164,6.252735,-3943.2063,72219.44,130.86844,-6.0766897,6.791762,0.1355605,1352.8116,-117456.84,-119.44505,4.505974,0.5228594,-0.13633576,1404.624,-233206.84,4192.0435,7.6283526,3.9679008,4.539457,-1955.5466,317734.75,1088.3986,-10.407847,-5.3102202,1.1787565
48.69983,-3849.2432,107992.83,6055.8,-6.705194,5.4750743,5.8852553,-4238.7007,72566.47,137.26875,-6.055607,7.4595804,0.12722136,1579.6855,-117443.73,-125.900406,4.8089156,0.010123789,-0.12870544,1792.9464,-233034.67,4406.6562,8.315205,3.0902917,4.2720346,-2485.26,317504.84,1144.1271,-11.340879,-4.1130676,1.1093243
48.799828,-4179.1123,108278.16,6333.6484,-6.8106785,6.2205796,5.4991484,-4533.323,72946.76,143.26534,-6.0160904,8.125428,0.118478745,1821.4714,-117456.44,-131.98665,5.097874,-0.5363128,-0.12066861,2215.011,-232906.84,4608.327,8.978212,2.136425,3.9910905,-3060.8105,317335.44,1196.4954,-12.241384,-2.8123221,1.0363808
48.899826,-4514.315,108600.82,6592.752,-6.89561,6.978138,5.0954823,-4826.1665,73360.3,148.83733,-5.958147,8.787254,0.10935695,2077.5212,-117496.69,-137.68288,5.3718786,-1.1149855,-0.112247355,2669.734,-232827.2,4796.358,9.615199,1.1087505,3.6974006,-3680.7197,317231.78,1245.3223,-13.106401,-1.4113271,0.9601276
48.999825,-4853.853,108961.516,6832.1987,-6.9596014,7.7454944,4.67539,-5116.319,73806.98,153.96497,-5.881842,9.443,0.099881686,2347.135,-117566.13,-142.96916,5.6299953,-1.7243125,-0.103465214,3155.9175,-232799.52,4970.087,10.224047,0.009975076,3.3917897,-4343.353,317198.97,1290.4359,-13.933058,0.08622444,0.88077885
49.099823,-5196.705,109360.82,7051.1284,-7.0023265,8.52034,4.240067,-5402.8687,74286.56,158.62971,-5.787298,10.090603,0.09008002,2629.564,-117666.36,-147.82668,5.8713293,-2.3626018,-0.094347075,3672.2546,-232827.4,5128.8896,10.802703,-1.1569468,3.0751278,-5046.928,317241.88,1331.6741,-14.718563,1.6763039,0.79856044
49.19982,-5541.829,109799.195,7248.737,-7.0235224,9.30032,3.790769,-5684.906,74798.75,162.81427,-5.674697,10.728005,0.07998034,2924.0115,-117798.87,-152.23773,6.0950294,-3.0280528,-0.08491914,4217.33,-232914.38,5272.183,11.349188,-2.3888166,2.7483292,-5789.516,317365.3,1368.8854,-15.460231,3.3545508,0.7137096
49.29982,-5888.1636,110276.99,7424.2793,-7.0229926,10.083036,3.3288095,-5961.5234,75343.11,166.50267,-5.5442786,11.353163,0.06961226,3229.6338,-117965.086,-156.18588,6.3002925,-3.71876,-0.07520884,4789.6216,-233063.8,5399.4263,11.861605,-3.6821961,2.4123483,-6569.042,317573.78,1401.9294,-16.155485,5.1162796,0.6264743
49.39982,-6234.6357,110794.44,7577.0723,-7.0006046,10.866062,2.855554,-6231.8267,75919.11,169.68036,-5.3963413,11.9640465,0.059006523,3545.5454,-118166.34,-159.65598,6.486364,-4.4327197,-0.06524482,5387.509,-233278.84,5510.1235,12.338145,-5.0334206,2.0681791,-7383.298,317871.7,1430.6774,-16.80187,6.9564967,0.5371126
49.499817,-6580.1577,111351.66,7706.498,-6.9562964,11.646942,2.3724189,-6494.9263,76526.125,172.33427,-5.231243,12.558653,0.04819496,3870.817,-118403.875,-162.6342,6.652544,-5.167834,-0.055056777,6009.2705,-233562.58,5603.827,12.777097,-6.4386034,1.7168515,-8229.939,318263.1,1455.013,-17.39706,8.869906,0.4458919
49.599815,-6923.6367,111948.625,7812.0063,-6.8900743,12.423203,1.8808658,-6749.9526,77163.41,174.45287,-5.049399,13.135012,0.037210375,4204.4814,-118678.836,-165.10818,6.7981873,-5.921915,-0.04467544,6653.0947,-233917.84,5680.138,13.176847,-7.8936453,1.3594285,-9106.498,318751.9,1474.8328,-17.938871,10.850926,0.35308817
49.699814,-7263.9727,112585.21,7893.1196,-6.802015,13.192364,1.3823979,-6996.0483,77830.13,176.0262,-4.851283,13.691188,0.026086453,4545.5337,-118992.25,-167.06706,6.92271,-6.692694,-0.03413247,7317.0776,-234347.27,5738.711,13.535896,-9.394249,0.99700356,-10010.38,319341.75,1490.0468,-18.425266,12.8937025,0.2589853
49.799812,-7600.067,113261.16,7949.4316,-6.6922655,13.951938,0.87855583,-7232.378,78525.36,177.04597,-4.637426,14.225294,0.014857668,4892.9365,-119345.055,-168.5015,7.0255876,-7.477825,-0.023460353,7999.2344,-234853.33,5779.251,13.852856,-10.9359255,0.63069683,-10938.883,320035.9,1500.5786,-18.854362,14.992123,0.16387421
49.89981,-7930.823,113976.07,7980.6143,-6.561046,14.699447,0.37091345,-7458.131,79248.04,177.5056,-4.4084134,14.735495,0.0035591815,5245.6206,-119738.05,-169.40375,7.1063623,-8.274892,-0.012692336,8697.501,-235438.28,5801.521,14.126463,-12.514008,0.26165265,-11889.197,320837.44,1506.3667,-19.224451,17.139833,0.06805196
49.99981,-8255.149,114729.44,7986.4155,-6.4086456,15.432426,-0.13892767,-7672.519,79997.04,177.4002,-4.164888,15.220014,-0.00777327,5602.4893,-120171.92,-169.76772,7.1646423,-9.081415,-0.0018622968,9409.738,-236104.1,5805.3394,14.35558,-14.123665,-0.10896447,-12858.412,321749.03,1507.3638,-19.533989,19.33026,-0.02817908
50.099808,-8571.966,115520.62,7966.6646,-6.235427,16.148434,-0.6493428,-7874.786,80771.13,176.72676,-3.9075441,15.677138,-0.01910348,5962.42,-120647.26,-169.58899,7.2001057,-9.89486,0.008995341,10133.742,-236852.58,5790.583,14.539203,-15.759916,-0.47997332,-13843.525,322773.12,1503.5378,-19.781618,21.55662,-0.12451218
50.199806,-8880.208,116348.836,7921.2705,-6.041823,16.845057,-1.1586888,-8064.2085,81569.0,175.48402,-3.6371293,16.10523,-0.030394886,6324.2725,-121164.5,-168.86488,7.2124996,-10.712646,0.01984572,10867.251,-237685.27,5757.1875,14.676467,-17.417643,-0.8501794,-14841.46,323911.78,1494.8722,-19.966167,23.811949,-0.2206372
50.299805,-9178.822,117213.21,7850.228,-5.8283405,17.519924,-1.6653097,-8240.094,82389.23,173.6726,-3.3544414,16.502731,-0.041610688,6686.885,-121723.97,-167.5945,7.2016478,-11.532149,0.030653656,11607.943,-238603.44,5705.15,14.766649,-19.091604,-1.218379,-15849.058,325166.72,1481.3661,-20.086662,26.089115,-0.3162416
50.399803,-9466.782,118112.73,7753.6147,-5.5955534,18.170712,-2.167542,-8401.79,83230.31,171.295,-3.0603256,16.868164,-0.05271397,7049.083,-122325.83,-165.77867,7.1674447,-12.350717,0.04138376,12353.454,-239608.1,5634.527,14.8091755,-20.776455,-1.5833629,-16863.1,326539.3,1463.0344,-20.142328,28.380848,-0.4110114
50.4998,-9743.084,119046.23,7631.593,-5.3441067,18.79515,-2.6637204,-8548.684,84090.69,168.35558,-2.7556734,17.200142,-0.06366782,7409.682,-122970.14,-163.42007,7.1098638,-13.165669,0.052000538,13101.378,-240699.98,5545.4395,14.803623,-22.46676,-1.9439209,-17880.314,328030.6,1439.9082,-20.132595,30.67975,-0.5046323
50.5998,-10006.752,120012.47,7484.411,-5.0747137,19.391039,-3.1521826,-8680.206,84968.69,164.86064,-2.4414213,17.497381,-0.07443545,7767.4907,-123656.81,-160.52324,7.0289536,-13.974316,0.06246852,13849.279,-241879.6,5438.069,14.749723,-24.157017,-2.2988448,-18897.389,329641.16,1412.0348,-20.057108,32.978336,-0.5967907
50.6998,-10256.842,121010.055,7312.4043,-4.7881527,19.956244,-3.631276,-8795.832,85862.58,160.81836,-2.1185455,17.758698,-0.08498033,8121.314,-124385.63,-157.09447,6.924842,-14.773958,0.072752394,14594.695,-243147.11,5312.6597,14.647367,-25.84166,-2.6469333,-19910.973,331371.3,1379.4775,-19.915722,35.26904,-0.6871747
50.799797,-10492.451,122037.5,7115.993,-4.4852695,20.48872,-4.0993624,-8895.088,86770.58,156.23886,-1.7880614,17.983013,-0.09526631,8469.964,-125156.23,-153.14194,6.797735,-15.561902,0.08281709,15335.154,-244502.45,5169.5195,14.496602,-27.515093,-2.9869967,-20917.701,333220.84,1342.3162,-19.708515,37.544243,-0.77547526
